"NAME","UNITS","SCALE","FREQUENCY","DATE","VALUE","KEY_ID"
AIR_RTMFM,Ton Miles,1,M,2022-07-01,4209033.0,2208
AIR_RTMFM,Ton Miles,1,M,2022-08-01,4236419.0,2209
AIR_RTMFM,Ton Miles,1,M,2022-09-01,4161426.0,2210
AIR_RTMFM,Ton Miles,1,M,2022-10-01,4293846.0,2211
AIR_RTMFM,Ton Miles,1,M,2022-11-01,4224792.0,2212
AIR_RTMFM,Ton Miles,1,M,2022-12-01,4283512.0,2213
AIR_RTMFM,Ton Miles,1,M,2023-01-01,3463840.0,2214
AIR_RPM_TSI_D11,thousands,1,M,2000-01-01,56052225,2215
AIR_RPM_TSI_D11,thousands,1,M,2000-02-01,57686762,2216
AIR_RPM_TSI_D11,thousands,1,M,2000-03-01,58552550,2217
AIR_RPM_TSI_D11,thousands,1,M,2000-04-01,59008033,2218
AIR_RPM_TSI_D11,thousands,1,M,2000-05-01,60949099,2219
AIR_RPM_TSI_D11,thousands,1,M,2000-06-01,59423013,2220
AIR_RPM_TSI_D11,thousands,1,M,2000-07-01,58848298,2221
AIR_RPM_TSI_D11,thousands,1,M,2000-08-01,58623531,2222
AIR_RPM_TSI_D11,thousands,1,M,2000-09-01,61505769,2223
AIR_RPM_TSI_D11,thousands,1,M,2000-10-01,59987094,2224
AIR_RPM_TSI_D11,thousands,1,M,2000-11-01,59787559,2225
AIR_RPM_TSI_D11,thousands,1,M,2000-12-01,57388483,2226
AIR_RPM_TSI_D11,thousands,1,M,2001-01-01,59396998,2227
AIR_RPM_TSI_D11,thousands,1,M,2001-02-01,59174747,2228
AIR_RPM_TSI_D11,thousands,1,M,2001-03-01,59569200,2229
AIR_RPM_TSI_D11,thousands,1,M,2001-04-01,59811987,2230
AIR_RPM_TSI_D11,thousands,1,M,2001-05-01,59694773,2231
AIR_RPM_TSI_D11,thousands,1,M,2001-06-01,59406037,2232
AIR_RPM_TSI_D11,thousands,1,M,2001-07-01,59279104,2233
AIR_RPM_TSI_D11,thousands,1,M,2001-08-01,60117671,2234
AIR_RPM_TSI_D11,thousands,1,M,2001-09-01,44378336,2235
AIR_RPM_TSI_D11,thousands,1,M,2001-10-01,45927001,2236
AIR_RPM_TSI_D11,thousands,1,M,2001-11-01,48246768,2237
AIR_RPM_TSI_D11,thousands,1,M,2001-12-01,50472399,2238
AIR_RPM_TSI_D11,thousands,1,M,2002-01-01,52364131,2239
AIR_RPM_TSI_D11,thousands,1,M,2002-02-01,54172208,2240
AIR_RPM_TSI_D11,thousands,1,M,2002-03-01,54036644,2241
AIR_RPM_TSI_D11,thousands,1,M,2002-04-01,54237863,2242
AIR_RPM_TSI_D11,thousands,1,M,2002-05-01,54791147,2243
AIR_RPM_TSI_D11,thousands,1,M,2002-06-01,54741323,2244
AIR_RPM_TSI_D11,thousands,1,M,2002-07-01,54619403,2245
AIR_RPM_TSI_D11,thousands,1,M,2002-08-01,54966256,2246
AIR_RPM_TSI_D11,thousands,1,M,2002-09-01,54570180,2247
AIR_RPM_TSI_D11,thousands,1,M,2002-10-01,55433779,2248
AIR_RPM_TSI_D11,thousands,1,M,2002-11-01,56282730,2249
AIR_RPM_TSI_D11,thousands,1,M,2002-12-01,56069855,2250
AIR_RPM_TSI_D11,thousands,1,M,2003-01-01,56409760,2251
AIR_RPM_TSI_D11,thousands,1,M,2003-02-01,56177674,2252
AIR_RPM_TSI_D11,thousands,1,M,2003-03-01,54393665,2253
AIR_RPM_TSI_D11,thousands,1,M,2003-04-01,52497109,2254
AIR_RPM_TSI_D11,thousands,1,M,2003-05-01,53563444,2255
AIR_RPM_TSI_D11,thousands,1,M,2003-06-01,54554781,2256
AIR_RPM_TSI_D11,thousands,1,M,2003-07-01,56038401,2257
AIR_RPM_TSI_D11,thousands,1,M,2003-08-01,56552305,2258
AIR_RPM_TSI_D11,thousands,1,M,2003-09-01,57727970,2259
AIR_RPM_TSI_D11,thousands,1,M,2003-10-01,57774773,2260
AIR_RPM_TSI_D11,thousands,1,M,2003-11-01,59306430,2261
AIR_RPM_TSI_D11,thousands,1,M,2003-12-01,59896843,2262
AIR_RPM_TSI_D11,thousands,1,M,2004-01-01,59406903,2263
AIR_RPM_TSI_D11,thousands,1,M,2004-02-01,60729954,2264
AIR_RPM_TSI_D11,thousands,1,M,2004-03-01,61605209,2265
AIR_RPM_TSI_D11,thousands,1,M,2004-04-01,62055226,2266
AIR_RPM_TSI_D11,thousands,1,M,2004-05-01,61908343,2267
AIR_RPM_TSI_D11,thousands,1,M,2004-06-01,63218097,2268
AIR_RPM_TSI_D11,thousands,1,M,2004-07-01,62832555,2269
AIR_RPM_TSI_D11,thousands,1,M,2004-08-01,63082743,2270
AIR_RPM_TSI_D11,thousands,1,M,2004-09-01,63138336,2271
AIR_RPM_TSI_D11,thousands,1,M,2004-10-01,64199275,2272
AIR_RPM_TSI_D11,thousands,1,M,2004-11-01,63886934,2273
AIR_RPM_TSI_D11,thousands,1,M,2004-12-01,64613247,2274
AIR_RPM_TSI_D11,thousands,1,M,2005-01-01,65507047,2275
AIR_RPM_TSI_D11,thousands,1,M,2005-02-01,65827019,2276
AIR_RPM_TSI_D11,thousands,1,M,2005-03-01,66510794,2277
AIR_RPM_TSI_D11,thousands,1,M,2005-04-01,66343963,2278
AIR_RPM_TSI_D11,thousands,1,M,2005-05-01,67011675,2279
AIR_RPM_TSI_D11,thousands,1,M,2005-06-01,66680557,2280
AIR_RPM_TSI_D11,thousands,1,M,2005-07-01,66799315,2281
AIR_RPM_TSI_D11,thousands,1,M,2005-08-01,66274101,2282
AIR_RPM_TSI_D11,thousands,1,M,2005-09-01,66718659,2283
AIR_RPM_TSI_D11,thousands,1,M,2005-10-01,65222311,2284
AIR_RPM_TSI_D11,thousands,1,M,2005-11-01,66455025,2285
AIR_RPM_TSI_D11,thousands,1,M,2005-12-01,66622550,2286
AIR_RPM_TSI_D11,thousands,1,M,2006-01-01,66900510,2287
AIR_RPM_TSI_D11,thousands,1,M,2006-02-01,67275523,2288
AIR_RPM_TSI_D11,thousands,1,M,2006-03-01,67288375,2289
AIR_RPM_TSI_D11,thousands,1,M,2006-04-01,68227559,2290
AIR_RPM_TSI_D11,thousands,1,M,2006-05-01,67892772,2291
AIR_RPM_TSI_D11,thousands,1,M,2006-06-01,67181753,2292
AIR_RPM_TSI_D11,thousands,1,M,2006-07-01,67394102,2293
AIR_RPM_TSI_D11,thousands,1,M,2006-08-01,66189755,2294
AIR_RPM_TSI_D11,thousands,1,M,2006-09-01,67437189,2295
AIR_RPM_TSI_D11,thousands,1,M,2006-10-01,67581663,2296
AIR_RPM_TSI_D11,thousands,1,M,2006-11-01,68392680,2297
AIR_RPM_TSI_D11,thousands,1,M,2006-12-01,68546576,2298
AIR_RPM_TSI_D11,thousands,1,M,2007-01-01,69290729,2299
AIR_RPM_TSI_D11,thousands,1,M,2007-02-01,68798785,2300
AIR_RPM_TSI_D11,thousands,1,M,2007-03-01,69497253,2301
AIR_RPM_TSI_D11,thousands,1,M,2007-04-01,69775435,2302
AIR_RPM_TSI_D11,thousands,1,M,2007-05-01,69840510,2303
AIR_RPM_TSI_D11,thousands,1,M,2007-06-01,70371558,2304
AIR_RPM_TSI_D11,thousands,1,M,2007-07-01,70246148,2305
AIR_RPM_TSI_D11,thousands,1,M,2007-08-01,70670795,2306
AIR_RPM_TSI_D11,thousands,1,M,2007-09-01,70792029,2307
AIR_RPM_TSI_D11,thousands,1,M,2007-10-01,71240676,2308
AIR_RPM_TSI_D11,thousands,1,M,2007-11-01,70886335,2309
AIR_RPM_TSI_D11,thousands,1,M,2007-12-01,70738735,2310
AIR_RPM_TSI_D11,thousands,1,M,2008-01-01,70895119,2311
AIR_RPM_TSI_D11,thousands,1,M,2008-02-01,70891498,2312
AIR_RPM_TSI_D11,thousands,1,M,2008-03-01,71041805,2313
AIR_RPM_TSI_D11,thousands,1,M,2008-04-01,70390189,2314
AIR_RPM_TSI_D11,thousands,1,M,2008-05-01,70201562,2315
AIR_RPM_TSI_D11,thousands,1,M,2008-06-01,69381940,2316
AIR_RPM_TSI_D11,thousands,1,M,2008-07-01,68651470,2317
AIR_RPM_TSI_D11,thousands,1,M,2008-08-01,68449703,2318
AIR_RPM_TSI_D11,thousands,1,M,2008-09-01,65837972,2319
AIR_RPM_TSI_D11,thousands,1,M,2008-10-01,65939202,2320
AIR_RPM_TSI_D11,thousands,1,M,2008-11-01,65228130,2321
AIR_RPM_TSI_D11,thousands,1,M,2008-12-01,65287487,2322
AIR_RPM_TSI_D11,thousands,1,M,2009-01-01,64525671,2323
AIR_RPM_TSI_D11,thousands,1,M,2009-02-01,65399286,2324
AIR_RPM_TSI_D11,thousands,1,M,2009-03-01,63858186,2325
AIR_RPM_TSI_D11,thousands,1,M,2009-04-01,65337944,2326
AIR_RPM_TSI_D11,thousands,1,M,2009-05-01,63374370,2327
AIR_RPM_TSI_D11,thousands,1,M,2009-06-01,64740040,2328
AIR_RPM_TSI_D11,thousands,1,M,2009-07-01,65327147,2329
AIR_RPM_TSI_D11,thousands,1,M,2009-08-01,66051309,2330
AIR_RPM_TSI_D11,thousands,1,M,2009-09-01,65566436,2331
AIR_RPM_TSI_D11,thousands,1,M,2009-10-01,65173781,2332
AIR_RPM_TSI_D11,thousands,1,M,2009-11-01,64247300,2333
AIR_RPM_TSI_D11,thousands,1,M,2009-12-01,66032781,2334
AIR_RPM_TSI_D11,thousands,1,M,2010-01-01,66113285,2335
AIR_RPM_TSI_D11,thousands,1,M,2010-02-01,65650848,2336
AIR_RPM_TSI_D11,thousands,1,M,2010-03-01,66636563,2337
AIR_RPM_TSI_D11,thousands,1,M,2010-04-01,64954376,2338
AIR_RPM_TSI_D11,thousands,1,M,2010-05-01,66630502,2339
AIR_RPM_TSI_D11,thousands,1,M,2010-06-01,67684582,2340
AIR_RPM_TSI_D11,thousands,1,M,2010-07-01,67424580,2341
AIR_RPM_TSI_D11,thousands,1,M,2010-08-01,68046536,2342
AIR_RPM_TSI_D11,thousands,1,M,2010-09-01,68648807,2343
AIR_RPM_TSI_D11,thousands,1,M,2010-10-01,69936767,2344
AIR_RPM_TSI_D11,thousands,1,M,2010-11-01,68917951,2345
AIR_RPM_TSI_D11,thousands,1,M,2010-12-01,68240790,2346
AIR_RPM_TSI_D11,thousands,1,M,2011-01-01,68604061,2347
AIR_RPM_TSI_D11,thousands,1,M,2011-02-01,68179060,2348
AIR_RPM_TSI_D11,thousands,1,M,2011-03-01,68303382,2349
AIR_RPM_TSI_D11,thousands,1,M,2011-04-01,68380236,2350
AIR_RPM_TSI_D11,thousands,1,M,2011-05-01,69199460,2351
AIR_RPM_TSI_D11,thousands,1,M,2011-06-01,68639502,2352
AIR_RPM_TSI_D11,thousands,1,M,2011-07-01,69475789,2353
AIR_RPM_TSI_D11,thousands,1,M,2011-08-01,68833119,2354
AIR_RPM_TSI_D11,thousands,1,M,2011-09-01,69062716,2355
AIR_RPM_TSI_D11,thousands,1,M,2011-10-01,69358974,2356
AIR_RPM_TSI_D11,thousands,1,M,2011-11-01,69261963,2357
AIR_RPM_TSI_D11,thousands,1,M,2011-12-01,69191892,2358
AIR_RPM_TSI_D11,thousands,1,M,2012-01-01,68957001,2359
AIR_RPM_TSI_D11,thousands,1,M,2012-02-01,69638969,2360
AIR_RPM_TSI_D11,thousands,1,M,2012-03-01,69515099,2361
AIR_RPM_TSI_D11,thousands,1,M,2012-04-01,69402236,2362
AIR_RPM_TSI_D11,thousands,1,M,2012-05-01,69174868,2363
AIR_RPM_TSI_D11,thousands,1,M,2012-06-01,69167758,2364
AIR_RPM_TSI_D11,thousands,1,M,2012-07-01,68841120,2365
AIR_RPM_TSI_D11,thousands,1,M,2012-08-01,69243710,2366
AIR_RPM_TSI_D11,thousands,1,M,2012-09-01,69347685,2367
AIR_RPM_TSI_D11,thousands,1,M,2012-10-01,69139750,2368
AIR_RPM_TSI_D11,thousands,1,M,2012-11-01,69172749,2369
AIR_RPM_TSI_D11,thousands,1,M,2012-12-01,69687893,2370
AIR_RPM_TSI_D11,thousands,1,M,2013-01-01,70206075,2371
AIR_RPM_TSI_D11,thousands,1,M,2013-02-01,71299072,2372
AIR_RPM_TSI_D11,thousands,1,M,2013-03-01,70012242,2373
AIR_RPM_TSI_D11,thousands,1,M,2013-04-01,70280079,2374
AIR_RPM_TSI_D11,thousands,1,M,2013-05-01,70270891,2375
AIR_RPM_TSI_D11,thousands,1,M,2013-06-01,70819863,2376
AIR_RPM_TSI_D11,thousands,1,M,2013-07-01,70482042,2377
AIR_RPM_TSI_D11,thousands,1,M,2013-08-01,70579659,2378
AIR_RPM_TSI_D11,thousands,1,M,2013-09-01,70496529,2379
AIR_RPM_TSI_D11,thousands,1,M,2013-10-01,70842155,2380
AIR_RPM_TSI_D11,thousands,1,M,2013-11-01,72145102,2381
AIR_RPM_TSI_D11,thousands,1,M,2013-12-01,70955788,2382
AIR_RPM_TSI_D11,thousands,1,M,2014-01-01,71583352,2383
AIR_RPM_TSI_D11,thousands,1,M,2014-02-01,71919521,2384
AIR_RPM_TSI_D11,thousands,1,M,2014-03-01,72692036,2385
AIR_RPM_TSI_D11,thousands,1,M,2014-04-01,72467859,2386
AIR_RPM_TSI_D11,thousands,1,M,2014-05-01,72374173,2387
AIR_RPM_TSI_D11,thousands,1,M,2014-06-01,72067778,2388
AIR_RPM_TSI_D11,thousands,1,M,2014-07-01,72325509,2389
AIR_RPM_TSI_D11,thousands,1,M,2014-08-01,72485799,2390
AIR_RPM_TSI_D11,thousands,1,M,2014-09-01,72736935,2391
AIR_RPM_TSI_D11,thousands,1,M,2014-10-01,72511053,2392
AIR_RPM_TSI_D11,thousands,1,M,2014-11-01,73084838,2393
AIR_RPM_TSI_D11,thousands,1,M,2014-12-01,73652840,2394
AIR_RPM_TSI_D11,thousands,1,M,2015-01-01,73703659,2395
AIR_RPM_TSI_D11,thousands,1,M,2015-02-01,74223044,2396
AIR_RPM_TSI_D11,thousands,1,M,2015-03-01,74871297,2397
AIR_RPM_TSI_D11,thousands,1,M,2015-04-01,74433148,2398
AIR_RPM_TSI_D11,thousands,1,M,2015-05-01,75055590,2399
AIR_RPM_TSI_D11,thousands,1,M,2015-06-01,75322305,2400
AIR_RPM_TSI_D11,thousands,1,M,2015-07-01,75979049,2401
AIR_RPM_TSI_D11,thousands,1,M,2015-08-01,76658648,2402
AIR_RPM_TSI_D11,thousands,1,M,2015-09-01,77005675,2403
AIR_RPM_TSI_D11,thousands,1,M,2015-10-01,77213242,2404
AIR_RPM_TSI_D11,thousands,1,M,2015-11-01,76478721,2405
AIR_RPM_TSI_D11,thousands,1,M,2015-12-01,77664691,2406
AIR_RPM_TSI_D11,thousands,1,M,2016-01-01,77382967,2407
AIR_RPM_TSI_D11,thousands,1,M,2016-02-01,77716033,2408
AIR_RPM_TSI_D11,thousands,1,M,2016-03-01,76881527,2409
AIR_RPM_TSI_D11,thousands,1,M,2016-04-01,77549045,2410
AIR_RPM_TSI_D11,thousands,1,M,2016-05-01,77859488,2411
AIR_RPM_TSI_D11,thousands,1,M,2016-06-01,78275706,2412
AIR_RPM_TSI_D11,thousands,1,M,2016-07-01,77936292,2413
AIR_RPM_TSI_D11,thousands,1,M,2016-08-01,77670430,2414
AIR_RPM_TSI_D11,thousands,1,M,2016-09-01,79313103,2415
AIR_RPM_TSI_D11,thousands,1,M,2016-10-01,78617899,2416
AIR_RPM_TSI_D11,thousands,1,M,2016-11-01,79063736,2417
AIR_RPM_TSI_D11,thousands,1,M,2016-12-01,79381114,2418
AIR_RPM_TSI_D11,thousands,1,M,2017-01-01,80113327,2419
AIR_RPM_TSI_D11,thousands,1,M,2017-02-01,79513957,2420
AIR_RPM_TSI_D11,thousands,1,M,2017-03-01,79860268,2421
AIR_RPM_TSI_D11,thousands,1,M,2017-04-01,80782623,2422
AIR_RPM_TSI_D11,thousands,1,M,2017-05-01,80614679,2423
AIR_RPM_TSI_D11,thousands,1,M,2017-06-01,80471668,2424
AIR_RPM_TSI_D11,thousands,1,M,2017-07-01,81201256,2425
AIR_RPM_TSI_D11,thousands,1,M,2017-08-01,81504126,2426
AIR_RPM_TSI_D11,thousands,1,M,2017-09-01,79748337,2427
AIR_RPM_TSI_D11,thousands,1,M,2017-10-01,81801222,2428
AIR_RPM_TSI_D11,thousands,1,M,2017-11-01,82114619,2429
AIR_RPM_TSI_D11,thousands,1,M,2017-12-01,82265835,2430
AIR_RPM_TSI_D11,thousands,1,M,2018-01-01,82687869,2431
AIR_RPM_TSI_D11,thousands,1,M,2018-02-01,83967341,2432
AIR_RPM_TSI_D11,thousands,1,M,2018-03-01,84209924,2433
AIR_RPM_TSI_D11,thousands,1,M,2018-04-01,84094383,2434
AIR_RPM_TSI_D11,thousands,1,M,2018-05-01,84673597,2435
AIR_RPM_TSI_D11,thousands,1,M,2018-06-01,85271276,2436
AIR_RPM_TSI_D11,thousands,1,M,2018-07-01,85372152,2437
AIR_RPM_TSI_D11,thousands,1,M,2018-08-01,85502631,2438
AIR_RPM_TSI_D11,thousands,1,M,2018-09-01,84791428,2439
AIR_RPM_TSI_D11,thousands,1,M,2018-10-01,85954426,2440
AIR_RPM_TSI_D11,thousands,1,M,2018-11-01,85260035,2441
AIR_RPM_TSI_D11,thousands,1,M,2018-12-01,85712859,2442
AIR_RPM_TSI_D11,thousands,1,M,2019-01-01,85917423,2443
AIR_RPM_TSI_D11,thousands,1,M,2019-02-01,86957233,2444
AIR_RPM_TSI_D11,thousands,1,M,2019-03-01,89145018,2445
AIR_RPM_TSI_D11,thousands,1,M,2019-04-01,87148923,2446
AIR_RPM_TSI_D11,thousands,1,M,2019-05-01,88496923,2447
AIR_RPM_TSI_D11,thousands,1,M,2019-06-01,88521889,2448
AIR_RPM_TSI_D11,thousands,1,M,2019-07-01,88268360,2449
AIR_RPM_TSI_D11,thousands,1,M,2019-08-01,89250308,2450
AIR_RPM_TSI_D11,thousands,1,M,2019-09-01,89375251,2451
AIR_RPM_TSI_D11,thousands,1,M,2019-10-01,89336513,2452
AIR_RPM_TSI_D11,thousands,1,M,2019-11-01,89193499,2453
AIR_RPM_TSI_D11,thousands,1,M,2019-12-01,90009939,2454
AIR_RPM_TSI_D11,thousands,1,M,2020-01-01,89447842,2455
AIR_RPM_TSI_D11,thousands,1,M,2020-02-01,89293063,2456
AIR_RPM_TSI_D11,thousands,1,M,2020-03-01,42089224,2457
AIR_RPM_TSI_D11,thousands,1,M,2020-04-01,2585245.0,2458
AIR_RPM_TSI_D11,thousands,1,M,2020-05-01,2974348.0,2459
AIR_RPM_TSI_D11,thousands,1,M,2020-06-01,5650830.0,2460
AIR_RPM_TSI_D11,thousands,1,M,2020-07-01,7270721.0,2461
AIR_RPM_TSI_D11,thousands,1,M,2020-08-01,16244594,2462
AIR_RPM_TSI_D11,thousands,1,M,2020-09-01,29554244,2463
AIR_RPM_TSI_D11,thousands,1,M,2020-10-01,29439781,2464
AIR_RPM_TSI_D11,thousands,1,M,2020-11-01,33308205,2465
AIR_RPM_TSI_D11,thousands,1,M,2020-12-01,33274851,2466
AIR_RPM_TSI_D11,thousands,1,M,2021-01-01,35890070,2467
AIR_RPM_TSI_D11,thousands,1,M,2021-02-01,43255676,2468
AIR_RPM_TSI_D11,thousands,1,M,2021-03-01,42157391,2469
AIR_RPM_TSI_D11,thousands,1,M,2021-04-01,46619710,2470
AIR_RPM_TSI_D11,thousands,1,M,2021-05-01,53921717,2471
AIR_RPM_TSI_D11,thousands,1,M,2021-06-01,59793478,2472
AIR_RPM_TSI_D11,thousands,1,M,2021-07-01,63295758,2473
AIR_RPM_TSI_D11,thousands,1,M,2021-08-01,64843446,2474
AIR_RPM_TSI_D11,thousands,1,M,2021-09-01,66923580,2475
AIR_RPM_TSI_D11,thousands,1,M,2021-10-01,68897270,2476
AIR_RPM_TSI_D11,thousands,1,M,2021-11-01,73483027,2477
AIR_RPM_TSI_D11,thousands,1,M,2021-12-01,73776674,2478
AIR_RPM_TSI_D11,thousands,1,M,2022-01-01,64834243,2479
AIR_RPM_TSI_D11,thousands,1,M,2022-02-01,75191757,2480
AIR_RPM_TSI_D11,thousands,1,M,2022-03-01,77024049,2481
AIR_RPM_TSI_D11,thousands,1,M,2022-04-01,77900381,2482
AIR_RPM_TSI_D11,thousands,1,M,2022-05-01,79397989,2483
AIR_RPM_TSI_D11,thousands,1,M,2022-06-01,78776883,2484
AIR_RPM_TSI_D11,thousands,1,M,2022-07-01,77442240,2485
AIR_RPM_TSI_D11,thousands,1,M,2022-08-01,81838252,2486
AIR_RPM_TSI_D11,thousands,1,M,2022-09-01,86206351,2487
AIR_RPM_TSI_D11,thousands,1,M,2022-10-01,86487806,2488
AIR_RPM_TSI_D11,thousands,1,M,2022-11-01,84313145,2489
AIR_RPM_TSI_D11,thousands,1,M,2022-12-01,84202048,2490
AIR_RPM_TSI_D11,thousands,1,M,2023-01-01,84796824,2491
AIR_RTMFM_D11,Ton Miles,1,M,2000-01-01,2473033.0,2492
AIR_RTMFM_D11,Ton Miles,1,M,2000-02-01,2528479.0,2493
AIR_RTMFM_D11,Ton Miles,1,M,2000-03-01,2492329.0,2494
AIR_RTMFM_D11,Ton Miles,1,M,2000-04-01,2553288.0,2495
AIR_RTMFM_D11,Ton Miles,1,M,2000-05-01,2521393.0,2496
AIR_RTMFM_D11,Ton Miles,1,M,2000-06-01,2513406.0,2497
AIR_RTMFM_D11,Ton Miles,1,M,2000-07-01,2476684.0,2498
AIR_RTMFM_D11,Ton Miles,1,M,2000-08-01,2566478.0,2499
AIR_RTMFM_D11,Ton Miles,1,M,2000-09-01,2765692.0,2500
AIR_RTMFM_D11,Ton Miles,1,M,2000-10-01,2643156.0,2501
AIR_RTMFM_D11,Ton Miles,1,M,2000-11-01,2639383.0,2502
AIR_RTMFM_D11,Ton Miles,1,M,2000-12-01,2634245.0,2503
AIR_RTMFM_D11,Ton Miles,1,M,2001-01-01,2560068.0,2504
AIR_RTMFM_D11,Ton Miles,1,M,2001-02-01,2553686.0,2505
AIR_RTMFM_D11,Ton Miles,1,M,2001-03-01,2481730.0,2506
AIR_RTMFM_D11,Ton Miles,1,M,2001-04-01,2406946.0,2507
AIR_RTMFM_D11,Ton Miles,1,M,2001-05-01,2410427.0,2508
AIR_RTMFM_D11,Ton Miles,1,M,2001-06-01,2471300.0,2509
AIR_RTMFM_D11,Ton Miles,1,M,2001-07-01,2225947.0,2510
AIR_RTMFM_D11,Ton Miles,1,M,2001-08-01,2306953.0,2511
AIR_RTMFM_D11,Ton Miles,1,M,2001-09-01,2051155.0,2512
AIR_RTMFM_D11,Ton Miles,1,M,2001-10-01,2234483.0,2513
AIR_RTMFM_D11,Ton Miles,1,M,2001-11-01,2203557.0,2514
AIR_RTMFM_D11,Ton Miles,1,M,2001-12-01,2266200.0,2515
AIR_RTMFM_D11,Ton Miles,1,M,2002-01-01,2283050.0,2516
AIR_RTMFM_D11,Ton Miles,1,M,2002-02-01,2280757.0,2517
AIR_RTMFM_D11,Ton Miles,1,M,2002-03-01,2362384.0,2518
AIR_RTMFM_D11,Ton Miles,1,M,2002-04-01,2379753.0,2519
AIR_RTMFM_D11,Ton Miles,1,M,2002-05-01,2408922.0,2520
AIR_RTMFM_D11,Ton Miles,1,M,2002-06-01,2490391.0,2521
AIR_RTMFM_D11,Ton Miles,1,M,2002-07-01,2504426.0,2522
AIR_RTMFM_D11,Ton Miles,1,M,2002-08-01,2486294.0,2523
AIR_RTMFM_D11,Ton Miles,1,M,2002-09-01,2429307.0,2524
AIR_RTMFM_D11,Ton Miles,1,M,2002-10-01,3090561.0,2525
AIR_RTMFM_D11,Ton Miles,1,M,2002-11-01,2915920.0,2526
AIR_RTMFM_D11,Ton Miles,1,M,2002-12-01,2786124.0,2527
AIR_RTMFM_D11,Ton Miles,1,M,2003-01-01,2857561.0,2528
AIR_RTMFM_D11,Ton Miles,1,M,2003-02-01,2775334.0,2529
AIR_RTMFM_D11,Ton Miles,1,M,2003-03-01,2739361.0,2530
AIR_RTMFM_D11,Ton Miles,1,M,2003-04-01,2725362.0,2531
AIR_RTMFM_D11,Ton Miles,1,M,2003-05-01,2763092.0,2532
AIR_RTMFM_D11,Ton Miles,1,M,2003-06-01,2676296.0,2533
AIR_RTMFM_D11,Ton Miles,1,M,2003-07-01,2780150.0,2534
AIR_RTMFM_D11,Ton Miles,1,M,2003-08-01,2809101.0,2535
AIR_RTMFM_D11,Ton Miles,1,M,2003-09-01,2769332.0,2536
AIR_RTMFM_D11,Ton Miles,1,M,2003-10-01,2870906.0,2537
AIR_RTMFM_D11,Ton Miles,1,M,2003-11-01,2887745.0,2538
AIR_RTMFM_D11,Ton Miles,1,M,2003-12-01,2880100.0,2539
AIR_RTMFM_D11,Ton Miles,1,M,2004-01-01,2916193.0,2540
AIR_RTMFM_D11,Ton Miles,1,M,2004-02-01,3130094.0,2541
AIR_RTMFM_D11,Ton Miles,1,M,2004-03-01,3028075.0,2542
AIR_RTMFM_D11,Ton Miles,1,M,2004-04-01,3081497.0,2543
AIR_RTMFM_D11,Ton Miles,1,M,2004-05-01,3099890.0,2544
AIR_RTMFM_D11,Ton Miles,1,M,2004-06-01,3106888.0,2545
AIR_RTMFM_D11,Ton Miles,1,M,2004-07-01,3205392.0,2546
AIR_RTMFM_D11,Ton Miles,1,M,2004-08-01,3088257.0,2547
AIR_RTMFM_D11,Ton Miles,1,M,2004-09-01,3253545.0,2548
AIR_RTMFM_D11,Ton Miles,1,M,2004-10-01,3298791.0,2549
AIR_RTMFM_D11,Ton Miles,1,M,2004-11-01,3273466.0,2550
AIR_RTMFM_D11,Ton Miles,1,M,2004-12-01,3318647.0,2551
AIR_RTMFM_D11,Ton Miles,1,M,2005-01-01,3329693.0,2552
AIR_RTMFM_D11,Ton Miles,1,M,2005-02-01,3237213.0,2553
AIR_RTMFM_D11,Ton Miles,1,M,2005-03-01,3240800.0,2554
AIR_RTMFM_D11,Ton Miles,1,M,2005-04-01,3258155.0,2555
AIR_RTMFM_D11,Ton Miles,1,M,2005-05-01,3244194.0,2556
AIR_RTMFM_D11,Ton Miles,1,M,2005-06-01,3309384.0,2557
AIR_RTMFM_D11,Ton Miles,1,M,2005-07-01,3277041.0,2558
AIR_RTMFM_D11,Ton Miles,1,M,2005-08-01,3231421.0,2559
AIR_RTMFM_D11,Ton Miles,1,M,2005-09-01,3303153.0,2560
AIR_RTMFM_D11,Ton Miles,1,M,2005-10-01,3294799.0,2561
AIR_RTMFM_D11,Ton Miles,1,M,2005-11-01,3293895.0,2562
AIR_RTMFM_D11,Ton Miles,1,M,2005-12-01,3301649.0,2563
AIR_RTMFM_D11,Ton Miles,1,M,2006-01-01,3239732.0,2564
AIR_RTMFM_D11,Ton Miles,1,M,2006-02-01,3189596.0,2565
AIR_RTMFM_D11,Ton Miles,1,M,2006-03-01,3375590.0,2566
AIR_RTMFM_D11,Ton Miles,1,M,2006-04-01,3302387.0,2567
AIR_RTMFM_D11,Ton Miles,1,M,2006-05-01,3251183.0,2568
AIR_RTMFM_D11,Ton Miles,1,M,2006-06-01,3342429.0,2569
AIR_RTMFM_D11,Ton Miles,1,M,2006-07-01,3269870.0,2570
AIR_RTMFM_D11,Ton Miles,1,M,2006-08-01,3363288.0,2571
AIR_RTMFM_D11,Ton Miles,1,M,2006-09-01,3388827.0,2572
AIR_RTMFM_D11,Ton Miles,1,M,2006-10-01,3289197.0,2573
AIR_RTMFM_D11,Ton Miles,1,M,2006-11-01,3375139.0,2574
AIR_RTMFM_D11,Ton Miles,1,M,2006-12-01,3356685.0,2575
AIR_RTMFM_D11,Ton Miles,1,M,2007-01-01,3332895.0,2576
AIR_RTMFM_D11,Ton Miles,1,M,2007-02-01,3374879.0,2577
